"","BRAND_DESCRIPTION","week","LOCATION","year","price","margin"
"1","Eagle",46,"COOLGARDIE",2008,144.736363636364,18.4401054155447
"2","Eagle",47,"COOLGARDIE",2008,136.516666666667,15.4008819911488
"3","Eagle",48,"COOLGARDIE",2008,123.757142857143,9.23831539808281
"4","Eagle",49,"COOLGARDIE",2008,118.642857142857,6.50974396951137
"5","Eagle",50,"COOLGARDIE",2008,111.071428571429,2.26688682665423
"6","Eagle",51,"COOLGARDIE",2008,109.642857142857,2.05260111236852
"7","Eagle",52,"COOLGARDIE",2008,108.5,-3.11882745906005
"8","Eagle",53,"COOLGARDIE",2008,108.5,-1.93787507810767
"9","Eagle",1,"COOLGARDIE",2009,108.5,-0.137875078107682
"10","Eagle",2,"COOLGARDIE",2009,107.642857142857,-1.89025603048863
"11","Eagle",3,"COOLGARDIE",2009,107.785714285714,-5.50454174477434
"12","Eagle",4,"COOLGARDIE",2009,113.071428571429,-6.40454174477434
"13","Eagle",5,"COOLGARDIE",2009,119.214285714286,-6.00454174477434
"14","Eagle",6,"COOLGARDIE",2009,122.042857142857,-5.60454174477434
"15","Eagle",7,"COOLGARDIE",2009,124.328571428571,-4.71882745906005
"16","Eagle",8,"COOLGARDIE",2009,123.9,-6.91882745906005
"17","Eagle",9,"COOLGARDIE",2009,120.242857142857,-7.20454174477434
"18","Eagle",10,"COOLGARDIE",2009,117.5,-6.34739888763149
"19","Eagle",11,"COOLGARDIE",2009,117.5,-3.94739888763148
"20","Eagle",12,"COOLGARDIE",2009,117.5,-3.10454174477434
"21","Eagle",13,"COOLGARDIE",2009,117.785714285714,-5.87597031620292
"22","Eagle",14,"COOLGARDIE",2009,120.928571428571,-3.53311317334577
"23","Eagle",15,"COOLGARDIE",2009,121.5,-2.57597031620292
"24","Eagle",16,"COOLGARDIE",2009,122.642857142857,-3.51882745906006
"25","Eagle",17,"COOLGARDIE",2009,123.5,-2.57597031620292
"26","Eagle",18,"COOLGARDIE",2009,120.642857142857,-2.14739888763149
"27","Eagle",19,"COOLGARDIE",2009,118.5,-2.91882745906006
"28","Eagle",20,"COOLGARDIE",2009,120.785714285714,-4.00454174477434
"29","Eagle",21,"COOLGARDIE",2009,122.5,-4.71882745906006
"30","Eagle",22,"COOLGARDIE",2009,124.214285714286,-4.07597031620292
"31","Eagle",23,"COOLGARDIE",2009,125.5,-3.81882745906006
"32","Eagle",24,"COOLGARDIE",2009,127.214285714286,-4.0616846019172
"33","Eagle",25,"COOLGARDIE",2009,130.928571428571,-1.57597031620292
"34","Eagle",26,"COOLGARDIE",2009,132.071428571429,-0.175970316202916
"35","Eagle",27,"COOLGARDIE",2009,132.5,1.39545825522565
"36","Eagle",28,"COOLGARDIE",2009,132.5,5.59545825522567
"37","Eagle",29,"COOLGARDIE",2009,130.071428571429,4.35260111236851
"38","Eagle",30,"COOLGARDIE",2009,127.5,1.29545825522565
"39","Eagle",31,"COOLGARDIE",2009,127.5,-1.49025603048864
"40","Eagle",32,"COOLGARDIE",2009,129.214285714286,-2.0616846019172
"41","Eagle",33,"COOLGARDIE",2009,129.9,-3.76168460191719
"42","Eagle",34,"COOLGARDIE",2009,132.042857142857,-1.23311317334577
"43","Eagle",35,"COOLGARDIE",2009,132.9,0.209743969511376
"44","Eagle",36,"COOLGARDIE",2009,132.9,1.05260111236851
"45","Eagle",37,"COOLGARDIE",2009,132.9,3.98117254093994
"46","Eagle",38,"COOLGARDIE",2009,132.9,5.90974396951137
"47","Eagle",39,"COOLGARDIE",2009,132.9,6.00974396951138
"48","Eagle",40,"COOLGARDIE",2009,129.5,6.15260111236852
"49","Eagle",41,"COOLGARDIE",2009,129.5,7.55260111236852
"50","Eagle",42,"COOLGARDIE",2009,129.5,7.85260111236852
"51","Eagle",43,"COOLGARDIE",2009,129.5,5.28117254093994
"52","Eagle",44,"COOLGARDIE",2009,129.5,2.76688682665422
"53","Eagle",45,"COOLGARDIE",2009,129.5,2.59545825522565
"54","Eagle",46,"COOLGARDIE",2009,129.5,2.95260111236851
"55","Eagle",47,"COOLGARDIE",2009,128.357142857143,2.32402968379708
"56","Eagle",48,"COOLGARDIE",2009,127.5,1.0383153980828
"57","Eagle",49,"COOLGARDIE",2009,127.5,1.02402968379709
"58","Eagle",50,"COOLGARDIE",2009,127.5,0.338315398082797
"59","Eagle",51,"COOLGARDIE",2009,127.5,2.48117254093994
"60","Eagle",52,"COOLGARDIE",2009,127.5,0.981172540939944
"61","Eagle",53,"COOLGARDIE",2009,127.5,-2.50454174477434
"62","Eagle",1,"COOLGARDIE",2010,127.5,-3.55454174477434
"63","Eagle",2,"COOLGARDIE",2010,127.5,-4.3616846019172
"64","Eagle",3,"COOLGARDIE",2010,127.5,-4.94739888763149
"65","Eagle",4,"COOLGARDIE",2010,127.5,-3.47597031620291
"66","Eagle",5,"COOLGARDIE",2010,127.842857142857,-3.04739888763149
"67","Eagle",6,"COOLGARDIE",2010,128.814285714286,-3.63311317334578
"68","Eagle",7,"COOLGARDIE",2010,129.5,-2.41882745906006
"69","Eagle",8,"COOLGARDIE",2010,129.5,-1.29025603048863
"70","Eagle",9,"COOLGARDIE",2010,129.5,-3.37597031620292
"71","Eagle",10,"COOLGARDIE",2010,129.5,-4.01882745906006
"72","Eagle",11,"COOLGARDIE",2010,129.5,-5.3616846019172
"73","Eagle",12,"COOLGARDIE",2010,129.5,-4.47597031620292
"74","Eagle",13,"COOLGARDIE",2010,132.071428571429,-1.24739888763149
"75","Eagle",14,"COOLGARDIE",2010,132.5,-0.661684601917205
"76","Eagle",15,"COOLGARDIE",2010,132.5,-3.19025603048863
"77","Eagle",16,"COOLGARDIE",2010,132.328571428571,-2.61882745906006
"78","Eagle",17,"COOLGARDIE",2010,130.471428571429,-3.69025603048863
"79","Eagle",18,"COOLGARDIE",2010,129.9,-5.50454174477434
"80","Eagle",19,"COOLGARDIE",2010,129.9,-5.9616846019172
"81","Eagle",20,"COOLGARDIE",2010,129.9,-3.23311317334577
"82","Eagle",21,"COOLGARDIE",2010,129.9,-2.14739888763149
"83","Eagle",22,"COOLGARDIE",2010,129.9,-1.64739888763148
"84","Eagle",23,"COOLGARDIE",2010,129.9,-1.84739888763148
"85","Eagle",24,"COOLGARDIE",2010,129.9,-3.40454174477434
"86","Eagle",25,"COOLGARDIE",2010,129.9,-3.44739888763148
"87","Eagle",26,"COOLGARDIE",2010,129.9,-3.53311317334576
"88","Eagle",27,"COOLGARDIE",2010,129.9,-2.13311317334577
"89","Eagle",28,"COOLGARDIE",2010,129.9,-1.26168460191719
"90","Eagle",29,"COOLGARDIE",2010,129.9,-0.447398887631481
"91","Eagle",30,"COOLGARDIE",2010,129.9,-0.590256030488628
"92","Eagle",31,"COOLGARDIE",2010,129.9,-0.290256030488624
"93","Eagle",32,"COOLGARDIE",2010,129.9,-0.261684601917195
"94","Eagle",33,"COOLGARDIE",2010,129.9,-0.375970316202914
"95","Eagle",34,"COOLGARDIE",2010,129.9,1.38117254093995
"96","Eagle",35,"COOLGARDIE",2010,127.757142857143,0.238315398082803
"97","Eagle",36,"COOLGARDIE",2010,124.9,-2.63311317334577
"98","Eagle",37,"COOLGARDIE",2010,123.9,-3.39025603048862
"99","Eagle",38,"COOLGARDIE",2010,124.042857142857,-2.83311317334577
"100","Eagle",39,"COOLGARDIE",2010,124.9,-0.74739888763148
"101","Eagle",40,"COOLGARDIE",2010,124.9,0.181172540939943
"102","Eagle",41,"COOLGARDIE",2010,124.9,-2.03311317334577
"103","Eagle",42,"COOLGARDIE",2010,125.185714285714,-3.11882745906005
"104","Eagle",43,"COOLGARDIE",2010,126.9,-1.03311317334577
"105","Eagle",44,"COOLGARDIE",2010,126.9,-0.733113173345769
"106","Eagle",45,"COOLGARDIE",2010,126.9,-1.10454174477434
"107","Eagle",46,"COOLGARDIE",2010,126.9,-2.20454174477433
"108","Eagle",47,"COOLGARDIE",2010,126.9,-3.19025603048862
"109","Eagle",48,"COOLGARDIE",2010,126.9,-2.84739888763149
"110","Eagle",49,"COOLGARDIE",2010,127.471428571429,-5.09025603048862
"111","Eagle",50,"COOLGARDIE",2010,129.842857142857,-6.60454174477434
"112","Eagle",51,"COOLGARDIE",2010,132.5,-3.31882745906006
"113","Eagle",52,"COOLGARDIE",2010,132.5,-3.61882745906006
"114","Eagle",53,"COOLGARDIE",2010,132.5,-4.45454174477435
"115","Eagle",1,"COOLGARDIE",2011,132.5,-4.13787507810768
"116","Eagle",2,"COOLGARDIE",2011,132.5,-3.60454174477434
"117","Eagle",3,"COOLGARDIE",2011,134.214285714286,-4.31882745906006
"118","Eagle",4,"COOLGARDIE",2011,138.328571428571,-1.61882745906006
"119","Eagle",5,"COOLGARDIE",2011,139.157142857143,0.295458255225657
"120","Eagle",6,"COOLGARDIE",2011,139.5,-0.0188274590600622
"121","Eagle",7,"COOLGARDIE",2011,139.5,0.238315398082794
"122","Eagle",8,"COOLGARDIE",2011,140.785714285714,0.652601112368513
"123","Eagle",9,"COOLGARDIE",2011,143.357142857143,0.0526011123685177
"124","Eagle",10,"COOLGARDIE",2011,144.5,-2.47597031620292
"125","Eagle",11,"COOLGARDIE",2011,144.5,-3.66168460191719
"126","Eagle",12,"COOLGARDIE",2011,144.5,-2.81882745906006
"127","Eagle",13,"COOLGARDIE",2011,145.642857142857,-2.86168460191721
"128","Eagle",14,"COOLGARDIE",2011,146.5,-0.975970316202919
"129","Eagle",15,"COOLGARDIE",2011,146.928571428571,-2.51882745906006
"130","Eagle",16,"COOLGARDIE",2011,147.5,-2.83311317334578
"131","Eagle",17,"COOLGARDIE",2011,147.5,-2.04739888763149
"132","Eagle",18,"COOLGARDIE",2011,147.5,-3.23311317334577
"133","Eagle",19,"COOLGARDIE",2011,147.5,-3.8616846019172
"134","Eagle",20,"COOLGARDIE",2011,147.5,-0.547398887631488
"135","Eagle",21,"COOLGARDIE",2011,147.5,3.62402968379708
"136","Eagle",22,"COOLGARDIE",2011,147.5,4.58117254093994
"137","Eagle",23,"COOLGARDIE",2011,147.5,3.39545825522565
"138","Eagle",24,"COOLGARDIE",2011,147.5,3.8383153980828
"139","Eagle",25,"COOLGARDIE",2011,147.5,2.69545825522566
"140","Eagle",26,"COOLGARDIE",2011,147.5,4.49545825522566
"141","Eagle",27,"COOLGARDIE",2011,147.5,5.89545825522566
"142","Eagle",28,"COOLGARDIE",2011,147.5,2.29545825522566
"143","Eagle",29,"COOLGARDIE",2011,147.5,0.752601112368507
"144","Eagle",30,"COOLGARDIE",2011,147.5,1.80974396951137
"145","Eagle",31,"COOLGARDIE",2011,147.5,1.62402968379708
"146","Eagle",32,"COOLGARDIE",2011,147.5,2.65260111236851
"147","Eagle",33,"COOLGARDIE",2011,147.5,3.60974396951136
"148","Eagle",34,"COOLGARDIE",2011,147.5,1.378791588559
"149","Eagle",35,"COOLGARDIE",2011,147.5,1.20974396951137
"150","Eagle",36,"COOLGARDIE",2011,147.5,-0.704541744774352
"151","Eagle",37,"COOLGARDIE",2011,147.928571428571,-0.975970316202918
"152","Eagle",38,"COOLGARDIE",2011,148.5,0.266886826654221
"153","Eagle",39,"COOLGARDIE",2011,148.5,-0.904541744774348
"154","Eagle",40,"COOLGARDIE",2011,148.5,-0.704541744774348
"155","Eagle",41,"COOLGARDIE",2011,148.928571428571,-1.44739888763149
"156","Eagle",42,"COOLGARDIE",2011,149.5,-2.20454174477435
"157","Eagle",43,"COOLGARDIE",2011,149.5,-0.0188274590600615
"158","Eagle",44,"COOLGARDIE",2011,149.5,3.22045825522566
"159","Puma",44,"COOLGARDIE",2011,149.5,4.16212492189231
"160","Puma",45,"COOLGARDIE",2011,149.5,6.75260111236851
"161","Puma",46,"COOLGARDIE",2011,149.5,5.96688682665424
"162","Puma",47,"COOLGARDIE",2011,149.5,7.46688682665423
"163","Puma",48,"COOLGARDIE",2011,149.5,7.99545825522566
"164","Eagle",48,"COOLGARDIE",2011,149.5,7.09545825522564
"165","Eagle",49,"COOLGARDIE",2011,149.5,7.96688682665422
"166","Eagle",50,"COOLGARDIE",2011,149.5,7.95260111236851
"167","Eagle",51,"COOLGARDIE",2011,149.5,6.60974396951137
"168","Eagle",52,"COOLGARDIE",2011,148.642857142857,5.3383153980828
"169","Eagle",53,"COOLGARDIE",2011,148.5,4.64545825522566
"170","Caltex",44,"NEDLANDS",2011,145.328571428571,12.7773596887356
"171","Caltex",45,"NEDLANDS",2011,141.614285714286,12.1916454030214
"172","Caltex",46,"NEDLANDS",2011,140.185714285714,9.97735968873564
"173","Caltex",47,"NEDLANDS",2011,141.471428571429,12.7630739744499
"174","Caltex",48,"NEDLANDS",2011,138.9,10.5916454030213
"175","Caltex",1,"NEDLANDS",2008,141.833333333333,8.4035501649261
"176","Caltex",2,"NEDLANDS",2008,139.228571428571,4.02021683159276
"177","Caltex",3,"NEDLANDS",2008,138.714285714286,5.46307397444991
"178","Caltex",4,"NEDLANDS",2008,138.285714285714,8.42021683159274
"179","Caltex",5,"NEDLANDS",2008,131.514285714286,1.93450254587846
"180","Caltex",6,"NEDLANDS",2008,135.171428571429,5.2487882601642
"181","Caltex",7,"NEDLANDS",2008,134.457142857143,5.67735968873561
"182","Caltex",8,"NEDLANDS",2008,135.742857142857,5.10593111730703
"183","Caltex",9,"NEDLANDS",2008,134.657142857143,1.36307397444989
"184","Caltex",10,"NEDLANDS",2008,140.385714285714,6.62021683159278
"185","Caltex",11,"NEDLANDS",2008,137.228571428571,3.66307397444989
"186","Caltex",12,"NEDLANDS",2008,142.485714285714,7.6773596887356
"187","Caltex",13,"NEDLANDS",2008,139.014285714286,5.74878826016418
"188","Caltex",14,"NEDLANDS",2008,139.271428571429,4.59164540302133
"189","Caltex",15,"NEDLANDS",2008,142.442857142857,5.27735968873563
"190","Caltex",16,"NEDLANDS",2008,139.9,0.748788260164192
"191","Caltex",17,"NEDLANDS",2008,147.971428571429,7.50593111730702
"192","Caltex",18,"NEDLANDS",2008,145.342857142857,4.04878826016418
"193","Caltex",19,"NEDLANDS",2008,142.4,1.4630739744499
"194","Caltex",20,"NEDLANDS",2008,149.328571428571,5.8630739744499
"195","Caltex",21,"NEDLANDS",2008,152.471428571429,4.7630739744499
"196","Caltex",22,"NEDLANDS",2008,154.757142857143,4.67735968873561
"197","Caltex",23,"NEDLANDS",2008,156.185714285714,4.72021683159276
"198","Caltex",24,"NEDLANDS",2008,158.185714285714,5.7630739744499
"199","Caltex",25,"NEDLANDS",2008,159.9,4.4630739744499
"200","Caltex",26,"NEDLANDS",2008,159.9,3.92021683159276
"201","Caltex",27,"NEDLANDS",2008,156.614285714286,0.348788260164191
"202","Caltex",28,"NEDLANDS",2008,158.757142857143,0.877359688735618
"203","Caltex",29,"NEDLANDS",2008,157.385714285714,0.90593111730704
"204","Caltex",30,"NEDLANDS",2008,151.9,1.09164540302132
"205","Caltex",31,"NEDLANDS",2008,147.271428571429,3.34878826016419
"206","Caltex",32,"NEDLANDS",2008,145.142857142857,2.67735968873562
"207","Caltex",33,"NEDLANDS",2008,144.4,1.97735968873561
"208","Caltex",34,"NEDLANDS",2008,142.9,-0.165497454121532
"209","Caltex",35,"NEDLANDS",2008,146.614285714286,2.34878826016418
"210","Caltex",36,"NEDLANDS",2008,146.042857142857,-0.036926025550098
"211","Caltex",37,"NEDLANDS",2008,145.214285714286,-0.565497454121534
"212","Caltex",38,"NEDLANDS",2008,152.328571428571,6.90593111730702
"213","Caltex",39,"NEDLANDS",2008,147.528571428571,4.10593111730704
"214","Caltex",40,"NEDLANDS",2008,154.542857142857,10.8202168315927
"215","Caltex",41,"NEDLANDS",2008,149.871428571429,7.57735968873561
"216","Caltex",42,"NEDLANDS",2008,152.414285714286,9.07735968873561
"217","Caltex",43,"NEDLANDS",2008,142.5,4.64878826016418
"218","Caltex",44,"NEDLANDS",2008,135.985714285714,8.0630739744499
"219","Caltex",45,"NEDLANDS",2008,129.614285714286,7.83450254587847
"220","Caltex",46,"NEDLANDS",2008,122.557142857143,8.80593111730705
"221","Caltex",47,"NEDLANDS",2008,115.985714285714,8.59164540302133
"222","Caltex",48,"NEDLANDS",2008,108.914285714286,7.72021683159276
"223","Caltex",49,"NEDLANDS",2008,103.342857142857,4.53450254587847
"224","Caltex",50,"NEDLANDS",2008,99.0714285714286,3.59164540302133
"225","Caltex",51,"NEDLANDS",2008,100.214285714286,5.9487882601642
"226","Caltex",52,"NEDLANDS",2008,103.385714285714,5.09164540302133
"227","Caltex",53,"NEDLANDS",2008,99.9,2.78688349825943
"228","Caltex",1,"NEDLANDS",2009,98.6666666666667,3.35355016492609
"229","Caltex",2,"NEDLANDS",2009,106.814285714286,10.6059311173071
"230","Caltex",3,"NEDLANDS",2009,103.614285714286,3.64878826016419
"231","Caltex",4,"NEDLANDS",2009,111.757142857143,5.60593111730705
"232","Caltex",5,"NEDLANDS",2009,113.585714285714,1.69164540302133
"233","Caltex",6,"NEDLANDS",2009,112.014285714286,-2.30835459697867
"234","Caltex",7,"NEDLANDS",2009,115.242857142857,-0.479783168407235
"235","Caltex",8,"NEDLANDS",2009,120.614285714286,3.12021683159277
"236","Caltex",9,"NEDLANDS",2009,112.071428571429,-2.05121173983582
"237","Caltex",10,"NEDLANDS",2009,110.957142857143,0.434502545878465
"238","Caltex",11,"NEDLANDS",2009,110.842857142857,2.72021683159276
"239","Caltex",12,"NEDLANDS",2009,116.185714285714,8.90593111730706
"240","Caltex",13,"NEDLANDS",2009,117.471428571429,7.13450254587848
"241","Caltex",14,"NEDLANDS",2009,117.471428571429,6.33450254587848
"242","Caltex",15,"NEDLANDS",2009,119.614285714286,8.86307397444991
"243","Caltex",16,"NEDLANDS",2009,117.614285714286,4.77735968873562
"244","Caltex",17,"NEDLANDS",2009,121.328571428571,8.57735968873563
"245","Caltex",18,"NEDLANDS",2009,116.185714285714,6.72021683159278
"246","Caltex",19,"NEDLANDS",2009,115.185714285714,7.09164540302134
"247","Caltex",20,"NEDLANDS",2009,117.328571428571,5.86307397444991
"248","Caltex",21,"NEDLANDS",2009,119.471428571429,5.57735968873562
"249","Caltex",22,"NEDLANDS",2009,124.042857142857,9.07735968873564
"250","Caltex",23,"NEDLANDS",2009,121.7,5.70593111730705
"251","Caltex",24,"NEDLANDS",2009,122.785714285714,4.83450254587848
"252","Caltex",25,"NEDLANDS",2009,126.614285714286,7.43450254587849
"253","Caltex",26,"NEDLANDS",2009,124.757142857143,5.83450254587848
"254","Caltex",27,"NEDLANDS",2009,122.9,5.12021683159276
"255","Caltex",28,"NEDLANDS",2009,123.985714285714,10.4059311173071
"256","Caltex",29,"NEDLANDS",2009,119.328571428571,6.93450254587849
"257","Caltex",30,"NEDLANDS",2009,116.328571428571,3.44878826016419
"258","Caltex",31,"NEDLANDS",2009,117.328571428571,1.6630739744499
"259","Caltex",32,"NEDLANDS",2009,119.157142857143,1.20593111730704
"260","Caltex",33,"NEDLANDS",2009,122.9,2.5630739744499
"261","Caltex",34,"NEDLANDS",2009,117.9,-2.05121173983582
"262","Caltex",35,"NEDLANDS",2009,122.328571428571,2.9630739744499
"263","Caltex",36,"NEDLANDS",2009,122.614285714286,4.09164540302133
"264","Caltex",37,"NEDLANDS",2009,119.614285714286,4.02021683159276
"265","Caltex",38,"NEDLANDS",2009,118.842857142857,5.17735968873563
"266","Caltex",39,"NEDLANDS",2009,116.3,2.73450254587847
"267","Caltex",40,"NEDLANDS",2009,119.128571428571,9.10593111730706
"268","Caltex",41,"NEDLANDS",2009,114.757142857143,6.13450254587848
"269","Caltex",42,"NEDLANDS",2009,113.328571428571,5.00593111730705
"270","Caltex",43,"NEDLANDS",2009,114.328571428571,3.43450254587848
"271","Caltex",44,"NEDLANDS",2009,116.7,3.29164540302134
"272","Caltex",45,"NEDLANDS",2009,115.185714285714,1.60593111730705
"273","Caltex",46,"NEDLANDS",2009,115.185714285714,1.9630739744499
"274","Caltex",47,"NEDLANDS",2009,113.9,1.19164540302133
"275","Caltex",48,"NEDLANDS",2009,112.9,-0.236926025550097
"276","Caltex",49,"NEDLANDS",2009,117.642857142857,4.49164540302134
"277","Caltex",50,"NEDLANDS",2009,116.1,2.2630739744499
"278","Caltex",51,"NEDLANDS",2009,117.414285714286,5.72021683159277
"279","Caltex",52,"NEDLANDS",2009,114.042857142857,0.848788260164189
"280","Caltex",53,"NEDLANDS",2009,115.4,-1.27978316840724
"281","Caltex",1,"NEDLANDS",2010,118.233333333333,0.503550164926093
"282","Caltex",2,"NEDLANDS",2010,120.471428571429,1.93450254587848
"283","Caltex",3,"NEDLANDS",2010,123.185714285714,4.0630739744499
"284","Caltex",4,"NEDLANDS",2010,119.614285714286,1.9630739744499
"285","Caltex",5,"NEDLANDS",2010,119.9,2.33450254587847
"286","Caltex",6,"NEDLANDS",2010,122.614285714286,3.49164540302133
"287","Caltex",7,"NEDLANDS",2010,122.614285714286,4.02021683159276
"288","Caltex",8,"NEDLANDS",2010,121.985714285714,4.52021683159276
"289","Caltex",9,"NEDLANDS",2010,122.471428571429,2.92021683159276
"290","Caltex",10,"NEDLANDS",2010,124.471428571429,4.27735968873561
"291","Caltex",11,"NEDLANDS",2010,124.414285714286,2.87735968873561
"292","Caltex",12,"NEDLANDS",2010,125.9,5.24878826016419
"293","Caltex",13,"NEDLANDS",2010,125.985714285714,5.99164540302133
"294","Caltex",14,"NEDLANDS",2010,126.557142857143,6.72021683159277
"295","Caltex",15,"NEDLANDS",2010,128.042857142857,5.67735968873562
"296","Caltex",16,"NEDLANDS",2010,129.9,8.27735968873563
"297","Caltex",17,"NEDLANDS",2010,129.9,9.06307397444992
"298","Caltex",18,"NEDLANDS",2010,131.614285714286,9.53450254587849
"299","Caltex",19,"NEDLANDS",2010,130.185714285714,7.6487882601642
"300","Caltex",20,"NEDLANDS",2010,128.328571428571,8.52021683159277
"301","Caltex",21,"NEDLANDS",2010,128.328571428571,9.60593111730707
"302","Caltex",22,"NEDLANDS",2010,127.9,9.67735968873563
"303","Caltex",23,"NEDLANDS",2010,126.471428571429,8.04878826016421
"304","Caltex",24,"NEDLANDS",2010,128.471428571429,8.49164540302134
"305","Caltex",25,"NEDLANDS",2010,128.185714285714,8.16307397444992
"306","Caltex",26,"NEDLANDS",2010,128.471428571429,8.36307397444992
"307","Caltex",27,"NEDLANDS",2010,127.328571428571,8.62021683159278
"308","Caltex",28,"NEDLANDS",2010,127.471428571429,9.63450254587849
"309","Caltex",29,"NEDLANDS",2010,125.471428571429,8.44878826016421
"310","Caltex",30,"NEDLANDS",2010,125.328571428571,8.16307397444992
"311","Caltex",31,"NEDLANDS",2010,125.471428571429,8.60593111730706
"312","Caltex",32,"NEDLANDS",2010,125.757142857143,8.92021683159278
"313","Caltex",33,"NEDLANDS",2010,126.042857142857,9.09164540302134
"314","Caltex",34,"NEDLANDS",2010,124.042857142857,8.8487882601642
"315","Caltex",35,"NEDLANDS",2010,123.042857142857,8.8487882601642
"316","Caltex",36,"NEDLANDS",2010,122.471428571429,8.26307397444992
"317","Caltex",37,"NEDLANDS",2010,123.728571428571,9.76307397444992
"318","Caltex",38,"NEDLANDS",2010,122.328571428571,8.77735968873563
"319","Caltex",39,"NEDLANDS",2010,122.614285714286,10.2916454030214
"320","Caltex",40,"NEDLANDS",2010,121.9,10.5059311173071
"321","Caltex",41,"NEDLANDS",2010,121.9,8.29164540302134
"322","Caltex",42,"NEDLANDS",2010,124.614285714286,9.63450254587849
"323","Caltex",43,"NEDLANDS",2010,121.328571428571,6.72021683159277
"324","Caltex",44,"NEDLANDS",2010,115.9,1.59164540302133
"325","Caltex",45,"NEDLANDS",2010,119.9,5.22021683159277
"326","Caltex",46,"NEDLANDS",2010,122.471428571429,6.69164540302134
"327","Caltex",47,"NEDLANDS",2010,123.757142857143,6.99164540302134
"328","Caltex",48,"NEDLANDS",2010,124.042857142857,7.62021683159277
"329","Caltex",49,"NEDLANDS",2010,124.757142857143,5.52021683159277
"330","Caltex",50,"NEDLANDS",2010,128.185714285714,5.06307397444991
"331","Caltex",51,"NEDLANDS",2010,130.328571428571,7.83450254587849
"332","Caltex",52,"NEDLANDS",2010,128.757142857143,5.96307397444991
"333","Caltex",53,"NEDLANDS",2010,135.9,12.2702168315928
"334","Caltex",1,"NEDLANDS",2011,129.566666666667,6.2535501649261
"335","Caltex",2,"NEDLANDS",2011,131.185714285714,8.40593111730706
"336","Caltex",3,"NEDLANDS",2011,132.757142857143,7.5487882601642
"337","Caltex",4,"NEDLANDS",2011,134.185714285714,7.56307397444991
"338","Caltex",5,"NEDLANDS",2011,134.185714285714,8.6487882601642
"339","Caltex",6,"NEDLANDS",2011,133.985714285714,7.79164540302134
"340","Caltex",7,"NEDLANDS",2011,135.9,9.96307397444992
"341","Caltex",8,"NEDLANDS",2011,135.9,9.09164540302135
"342","Caltex",9,"NEDLANDS",2011,137.042857142857,7.06307397444991
"343","Caltex",10,"NEDLANDS",2011,141.757142857143,8.10593111730705
"344","Caltex",11,"NEDLANDS",2011,142.9,8.06307397444992
"345","Caltex",12,"NEDLANDS",2011,143.9,9.90593111730705
"346","Caltex",13,"NEDLANDS",2011,143.9,8.72021683159275
"347","Caltex",14,"NEDLANDS",2011,143.042857142857,8.89164540302133
"348","Caltex",15,"NEDLANDS",2011,143.185714285714,7.0630739744499
"349","Caltex",16,"NEDLANDS",2011,145.9,8.89164540302133
"350","Caltex",17,"NEDLANDS",2011,144.471428571429,8.24878826016419
"351","Caltex",18,"NEDLANDS",2011,145.9,8.49164540302135
"352","Caltex",19,"NEDLANDS",2011,145.9,7.8630739744499
"353","Caltex",20,"NEDLANDS",2011,145.614285714286,10.8916454030213
"354","Caltex",21,"NEDLANDS",2011,143.328571428571,12.7773596887356
"355","Caltex",22,"NEDLANDS",2011,139.9,10.3059311173071
"356","Caltex",23,"NEDLANDS",2011,140.185714285714,9.40593111730704
"357","Caltex",24,"NEDLANDS",2011,139.9,9.56307397444992
"358","Caltex",25,"NEDLANDS",2011,139.9,8.42021683159278
"359","Caltex",26,"NEDLANDS",2011,139.757142857143,10.0773596887356
"360","Caltex",27,"NEDLANDS",2011,138.757142857143,10.4773596887356
"361","Caltex",28,"NEDLANDS",2011,138.614285714286,6.73450254587847
"362","Caltex",29,"NEDLANDS",2011,142.9,9.47735968873563
"363","Caltex",30,"NEDLANDS",2011,142.757142857143,10.3916454030214
"364","Caltex",31,"NEDLANDS",2011,141.757142857143,9.20593111730706
"365","Caltex",32,"NEDLANDS",2011,140.9,9.37735968873562
"366","Caltex",33,"NEDLANDS",2011,140.757142857143,10.1916454030213
"367","Caltex",34,"NEDLANDS",2011,140.233333333333,7.43688349825945
"368","Caltex",35,"NEDLANDS",2011,142.042857142857,9.07735968873562
"369","Caltex",36,"NEDLANDS",2011,143.185714285714,8.30593111730703
"370","Caltex",37,"NEDLANDS",2011,144.9,9.32021683159278
"371","Caltex",38,"NEDLANDS",2011,144.185714285714,9.27735968873563
"372","Caltex",39,"NEDLANDS",2011,145.785714285714,9.70593111730706
"373","Caltex",40,"NEDLANDS",2011,147.042857142857,11.1630739744499
"374","Caltex",41,"NEDLANDS",2011,144.185714285714,7.13450254587849
"375","Caltex",42,"NEDLANDS",2011,146.9,8.52021683159277
"376","Caltex",43,"NEDLANDS",2011,146.757142857143,10.5630739744499
"377","Caltex",49,"NEDLANDS",2011,138.9,10.6916454030214
"378","Caltex",50,"NEDLANDS",2011,138.9,10.6773596887356
"379","Caltex",51,"NEDLANDS",2011,139.042857142857,9.47735968873563
"380","Caltex",52,"NEDLANDS",2011,139.9,9.92021683159278
"381","Caltex",53,"NEDLANDS",2011,142.9,12.3702168315927
"382","Caltex",44,"BUNBURY",2011,140.185714285714,5.24563145460599
"383","Caltex",45,"BUNBURY",2011,139.757142857143,7.945631454606
"384","Caltex",46,"BUNBURY",2011,138.9,6.30277431174886
